"State","Year","Total_Pop_Dis","Percent.Adults.19.64.Uninsured","Health.Spending.per.Capita","Type","Percent","RegionalPriDef","Home.Avg.Premium","Rank..Home.","Renters.Avg.Premium","Rank..Renters.","Total_Residents","Median.Income","Percent_white","Avg_Home_Price","Count.of.Counties","Total_Buidling_Value","National_Risk_Index_Score_Composite","Expected.Annual.Loss...Score...Composite","Agriculture.Value","Total_Value","Social","Community","Is_Coastal","coastal_flood","dense_fog","drought","dust_devil","excessive_heat","flash_flood","flood","frost/freeze","funnel_cloud","hail","heavy_rain","heavy_snow","high_wind","lightning","rip_current","storm_surge/tide","strong_wind","thunderstorm_wind","tornado","tropical_depression","tropical_storm","winter_storm","winter_weather","cold/wind_chill","debris_flow","freezing_fog","high_surf","heat","wildfire","ice_storm","sleet","extreme_cold/wind_chill","hurricane","astronomical_low_tide","avalanche","blizzard","dense_smoke","tsunami","hurricane_(typhoon)","seiche","dust_storm","marine_hail","marine_high_wind","marine_strong_wind","marine_thunderstorm_wind","waterspout","marine_tropical_storm","marine_dense_fog","marine_hurricane/typhoon","marine_tropical_depression","sneakerwave","marine_lightning","volcanic_ashfall","lake-effect_snow","lakeshore_flood","total_damage_property.x","total_damage_crops.x","damage_property_coastal_flood","damage_property_dense_fog","damage_property_drought","damage_property_dust_devil","damage_property_excessive_heat","damage_property_flash_flood","damage_property_flood","damage_property_frost/freeze","damage_property_funnel_cloud","damage_property_hail","damage_property_heavy_rain","damage_property_heavy_snow","damage_property_high_wind","damage_property_lightning","damage_property_rip_current","damage_property_storm_surge/tide","damage_property_strong_wind","damage_property_thunderstorm_wind","damage_property_tornado","damage_property_tropical_depression","damage_property_tropical_storm","damage_property_winter_storm","damage_property_winter_weather","damage_property_cold/wind_chill","damage_property_debris_flow","damage_property_freezing_fog","damage_property_high_surf","damage_property_heat","damage_property_wildfire","damage_property_ice_storm","damage_property_sleet","damage_property_extreme_cold/wind_chill","damage_property_hurricane","damage_property_astronomical_low_tide","damage_property_avalanche","damage_property_blizzard","damage_property_dense_smoke","damage_property_tsunami","damage_property_hurricane_(typhoon)","damage_property_seiche","damage_property_dust_storm","damage_property_marine_hail","damage_property_marine_high_wind","damage_property_marine_strong_wind","damage_property_marine_thunderstorm_wind","damage_property_waterspout","damage_property_marine_tropical_storm","damage_property_marine_dense_fog","damage_property_marine_hurricane/typhoon","damage_property_marine_tropical_depression","damage_property_sneakerwave","damage_property_marine_lightning","damage_property_volcanic_ashfall","damage_property_lake-effect_snow","damage_property_lakeshore_flood","damage_crops_coastal_flood","damage_crops_dense_fog","damage_crops_drought","damage_crops_dust_devil","damage_crops_excessive_heat","damage_crops_flash_flood","damage_crops_flood","damage_crops_frost/freeze","damage_crops_funnel_cloud","damage_crops_hail","damage_crops_heavy_rain","damage_crops_heavy_snow","damage_crops_high_wind","damage_crops_lightning","damage_crops_rip_current","damage_crops_storm_surge/tide","damage_crops_strong_wind","damage_crops_thunderstorm_wind","damage_crops_tornado","damage_crops_tropical_depression","damage_crops_tropical_storm","damage_crops_winter_storm","damage_crops_winter_weather","damage_crops_cold/wind_chill","damage_crops_debris_flow","damage_crops_freezing_fog","damage_crops_high_surf","damage_crops_heat","damage_crops_wildfire","damage_crops_ice_storm","damage_crops_sleet","damage_crops_extreme_cold/wind_chill","damage_crops_hurricane","damage_crops_astronomical_low_tide","damage_crops_avalanche","damage_crops_blizzard","damage_crops_dense_smoke","damage_crops_tsunami","damage_crops_hurricane_(typhoon)","damage_crops_seiche","damage_crops_dust_storm","damage_crops_marine_hail","damage_crops_marine_high_wind","damage_crops_marine_strong_wind","damage_crops_marine_thunderstorm_wind","damage_crops_waterspout","damage_crops_marine_tropical_storm","damage_crops_marine_dense_fog","damage_crops_marine_hurricane/typhoon","damage_crops_marine_tropical_depression","damage_crops_sneakerwave","damage_crops_marine_lightning","damage_crops_volcanic_ashfall","damage_crops_lake-effect_snow","damage_crops_lakeshore_flood","total_damage_property.y","total_damage_crops.y"
"Pennsylvania","2012",0.6123,0.138,8577,"Medicaid",0.16906,"92.667",804,36,156,37,12347600,56871,0.7905,150418.1881,67,2.71e+12,50.00403645,970086747.9,8899244927,9869331675,37.12522362,72.96328398,0,6,0,0,0,25,79,44,0,1,366,4,34,75,17,0,0,118,686,12,0,0,40,106,1,0,0,0,39,5,9,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,42771250,1500,0,0,0,0,10000,1050000,545000,0,0,278000,0,0,18429000,832000,0,0,380000,9402250,9335000,0,0,525000,0,0,0,0,0,0,10000,0,0,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42771250,1500
"Pennsylvania","2013",0.6109,0.138,8802,"Medicaid",0.1654,"93.729",863,37,157,35,12344300,58252,0.7862,151804.5146,67,2.71e+12,50.00403645,970086747.9,8899244927,9869331675,37.12522362,72.96328398,0,0,13,0,0,17,182,134,0,4,154,12,44,1,18,0,0,45,829,9,0,0,76,202,3,1,0,0,26,2,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,24947250,15000,0,0,0,0,0,12256500,3353000,0,0,99000,0,275000,10000,282500,0,0,101000,5693750,521500,0,0,1275000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24947250,15000
"Pennsylvania","2014",0.6094,0.12,9142,"Medicaid",0.16752,"94.45",893,37,158,35,12368000,58579,0.781,154206.3754,67,2.71e+12,50.00403645,970086747.9,8899244927,9869331675,37.12522362,72.96328398,0,4,37,0,0,0,71,104,0,1,172,5,125,7,34,0,0,63,550,10,0,0,114,225,35,0,8,0,16,0,9,0,74,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18892750,2000,0,0,0,0,0,2072000,9316000,0,0,124000,0,350000,385000,1413000,0,0,155000,2519250,318500,0,0,1830000,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18892750,2000
"Pennsylvania","2015",0.606,0.088,9562,"Medicaid",0.18476,"95.553",913,38,156,35,12386400,64006,0.7762,156917.5391,67,2.71e+12,50.00403645,970086747.9,8899244927,9869331675,37.12522362,72.96328398,0,0,0,0,0,5,115,35,0,13,92,19,38,7,6,0,0,46,616,12,0,0,29,183,84,0,0,0,14,11,1,0,126,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20544350,0,0,0,0,0,0,3938000,181000,0,0,26000,0,0,545000,14000,0,0,338000,8633850,5265000,0,0,6e+05,0,250000,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20544350,0
"Pennsylvania","2016",0.6043,0.078,9980,"Medicaid",0.1985071,"96.137",927,39,157,33,12364700,63809,0.7727,161792.5218,67,2.71e+12,50.00403645,970086747.9,8899244927,9869331675,37.12522362,72.96328398,0,0,0,1,0,14,54,37,1,0,43,30,22,20,8,0,0,12,433,9,0,0,54,74,26,1,1,0,0,1,15,0,8,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,60631560,490010,0,0,0,0,0,44297000,663000,0,0,13000,0,550000,113000,2050,0,0,98010,3629500,8201000,0,0,150000,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900000,0,0,0,0,0,0,445000,0,10000,0,0,0,0,34000,0,0,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60631560,490010
"Pennsylvania","2017",0.6009,0.074,10342,"Medicaid",0.197303,"99.123",931,40,158,35,12389100,62779,0.7667,167772.3568,67,2.71e+12,50.00403645,970086747.9,8899244927,9869331675,37.12522362,72.96328398,0,0,0,0,0,2,191,85,0,5,105,41,18,22,12,0,0,17,814,34,0,0,79,52,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,45676780,3030,0,0,0,0,0,6429100,166010,0,0,15000,0,20000,500010,757570,0,0,187030,8742060,2110000,0,0,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26400000,0,0,0,0,0,0,2000,10,0,0,0,0,0,0,0,0,0,20,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45676780,3030
"Pennsylvania","2018",0.5987,0.07627,10910,"Medicaid",0.201703,"100.142",943,40,157,35,12388100,64524,0.7626,175841.5677,67,2.71e+12,50.00403645,970086747.9,8899244927,9869331675,37.12522362,72.96328398,0,11,0,0,0,19,337,165,0,4,84,24,27,70,1,0,0,0,515,33,0,0,148,92,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,30648500,384000,0,0,0,0,0,17898500,1466000,0,0,10500,0,0,2e+05,0,0,0,0,1755500,6583000,0,0,1025000,0,0,0,0,0,0,0,0,0,0,0,0,0,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060000,0,0,0,0,0,0,381500,500,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30648500,384000
"Pennsylvania","2019",0.59455,0.078475,11175,"Medicaid",0.202478,"101.395",955,39,153,37,12377600,63500,0.75956,183265.7016,67,2.71e+12,50.00403645,970086747.9,8899244927,9869331675,37.12522362,72.96328398,0,0,0,0,0,0,328,45,0,7,289,18,12,74,12,0,0,15,1245,37,0,0,119,141,0,0,0,0,0,0,2,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,31529000,175000,0,0,0,0,0,10172500,6080000,0,0,30000,0,0,275000,70000,0,0,152000,3497500,2770000,0,0,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62000,8e+06,0,0,0,0,0,139000,34000,0,0,0,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31529000,175000
"Rhode Island","2008",0.6302,0.1437,8048,"Medicaid",0.125941,"92.607",897,11,149,29,1009400,62246,0.7858,261377.6234,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,2,1,0,0,0,4,13,0,0,19,1,12,8,5,0,0,5,13,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548500,0,0,0,0,0,0,105000,182000,0,0,20000,30000,35000,30000,35000,0,0,14500,39000,45000,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548500,0
"Rhode Island","2009",0.6251,0.159,8343,"Medicaid",0.158654,"92.739",1069,6,182,18,1011800,60578,0.7788,230387.4737,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,1,0,0,0,0,4,5,0,0,3,0,16,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86500,0,0,0,0,0,0,20000,30000,0,0,0,0,0,15000,20000,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86500,0
"Rhode Island","2010",0.6286,0.1715,8460,"Medicaid",0.17152,"92.424",1092,6,179,19,1009200,59582,0.7642,226641.2223,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,1,0,0,0,2,1,11,0,0,3,0,0,9,2,1,0,2,6,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88227000,0,0,0,0,0,0,30000,87820000,0,0,0,0,0,175000,70000,0,0,60000,57000,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88227000,0
"Rhode Island","2011",0.6313,0.1602,8665,"Medicaid",0.181472,"94.014",1139,7,183,17,1007400,54864,0.7611,215728.8652,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,0,0,0,0,3,1,2,0,0,3,0,13,8,0,0,2,1,6,0,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654000,0,0,0,0,0,0,30000,0,0,0,0,0,0,81000,0,0,0,15000,338000,0,0,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654000,0
"Rhode Island","2012",0.6265,0.161,8859,"Medicaid",0.17765,"94.472",1233,7,182,21,1007900,61431,0.7532,205668.8329,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,4,0,9,0,0,6,7,0,0,12,0,11,12,4,0,0,2,17,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11864500,0,11020000,0,0,0,0,50000,70000,0,0,0,0,0,220000,275000,0,0,7000,172500,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11864500,0
"Rhode Island","2013",0.63,0.168,9016,"Medicaid",0.17124,"97.256",1334,7,178,24,1008600,62420,0.7455,211182.164,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,0,0,0,0,0,3,13,0,0,1,0,10,8,2,0,0,8,3,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981000,0,0,0,0,0,0,1750000,38000,0,0,0,0,0,50000,7000,0,0,51000,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981000,0
"Rhode Island","2014",0.6236,0.101,9484,"Medicaid",0.22403,"97.545",1398,7,179,25,1013700,62252,0.7414,220255.8165,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,1,0,0,0,0,6,5,0,0,3,0,23,2,0,0,0,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157000,0,0,0,0,0,0,84000,30000,0,0,0,0,0,10000,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157000,0
"Rhode Island","2015",0.6256,0.07,9914,"Medicaid",0.22805,"99.416",1446,7,179,24,1014400,59038,0.733,227678.0689,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,0,0,0,0,0,2,5,0,0,7,0,26,2,3,0,0,10,24,0,0,0,0,20,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513000,0,0,0,0,0,0,0,20000,0,0,0,0,0,5000,12000,0,0,77000,349000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513000,0
"Rhode Island","2016",0.6235,0.061,10159,"Medicaid",0.2198299,"99.98",1496,7,180,22,1013900,64383,0.7275,241803.8533,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,2,0,25,0,0,0,12,0,0,3,0,27,17,3,0,0,29,41,0,0,2,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908300,0,0,0,0,0,0,0,30000,0,0,0,0,105000,100100,70000,0,0,204700,338500,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908300,0
"Rhode Island","2017",0.6212,0.065,10290,"Medicaid",0.235521,"102.476",1551,6,182,18,1015900,66995,0.7218,259479.1207,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,0,0,0,0,0,2,5,0,0,1,0,4,13,0,0,0,8,5,0,0,1,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161900,0,0,0,0,0,0,2000,0,0,0,0,0,0,109400,0,0,0,37000,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161900,0
"Rhode Island","2018",0.6227,0.05723,10464,"Medicaid",0.234603,"104.166",1630,5,185,14,1014000,62266,0.7154,277488.3607,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,0,0,0,0,0,0,11,0,0,0,0,3,9,3,0,0,8,4,1,0,0,23,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153000,0,0,0,0,0,0,0,10000,0,0,0,0,0,2000,9000,0,0,6300,12700,1e+06,0,0,10000,101000,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153000,0
"Rhode Island","2019",0.61568,0.060952,10988,"Medicaid",0.205365,"106",1731,5,182,16,1017100,71200,0.70528,287454.7573,5,1.9e+11,68.06872414,83051218.05,66525539,149576757.1,31.80799999,88.51199951,1,0,0,0,0,0,0,7,0,0,4,0,0,19,0,0,0,35,17,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142700,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,89100,38100,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142700,0
"South Carolina","2008",0.6112,0.2252,6158,"Medicaid",0.135235,"81.971",789,18,173,18,4318400,49285,0.6529,159241.2032,46,1.01e+12,73.28570046,2140150410,3450978181,5591128591,77.70934835,42.09173929,1,0,0,117,1,0,47,1,0,10,531,12,7,55,21,0,1,11,612,64,0,11,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16077880,1166500,0,0,0,2000,0,296000,0,0,0,3803500,205000,0,1432500,1752500,0,0,144500,2495130,5922000,0,24750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0,0,0,0,1500,1025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16077880,1166500
"South Carolina","2009",0.6094,0.233,6338,"Medicaid",0.169325,"80.887",970,12,198,15,4393700,48221,0.651,150460.2992,46,1.01e+12,73.28570046,2140150410,3450978181,5591128591,77.70934835,42.09173929,1,52,0,0,0,1,64,7,0,16,307,7,12,16,17,3,2,32,458,19,0,0,16,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56269700,55000,4e+05,0,0,0,0,507000,0,0,0,4500,0,0,105000,2046000,0,0,433500,3336700,9437000,0,0,0,0,0,0,0,0,0,4e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56269700,55000
"South Carolina","2010",0.6116,0.2458,6507,"Medicaid",0.172514,"83.812",997,12,196,14,4476500,48127,0.6441,145285.3735,46,1.01e+12,73.28570046,2140150410,3450978181,5591128591,77.70934835,42.09173929,1,5,0,0,0,19,31,12,0,2,179,14,91,1,22,2,0,19,630,25,0,0,51,51,1,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14835850,65000,50000,0,0,0,0,278000,51000,0,0,307000,11500,146000,0,727500,0,0,78000,2807850,10160000,0,0,125000,10000,0,0,0,14000,0,25000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14835850,65000
"South Carolina","2011",0.6105,0.2382,6638,"Medicaid",0.175671,"86.44",1091,11,199,14,4519500,44850,0.6422,137693.2898,46,1.01e+12,73.28570046,2140150410,3450978181,5591128591,77.70934835,42.09173929,1,0,0,1,1,12,15,3,0,6,461,4,20,2,15,3,1,26,1050,20,0,9,18,7,0,0,0,5,9,8,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17513750,566000,0,0,0,1000,0,318000,25000,0,0,2508000,120000,0,1000,730000,0,0,39500,6368750,2910000,0,22000,0,0,0,0,0,205000,0,3550000,715500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538000,0,0,0,0,0,0,1000,15000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17513750,566000
"South Carolina","2012",0.605,0.24,6785,"Medicaid",0.18383,"88.257",1134,13,196,15,4569100,48650,0.6429,136613.452,46,1.01e+12,73.28570046,2140150410,3450978181,5591128591,77.70934835,42.09173929,1,14,0,0,0,12,61,17,0,2,400,6,0,4,19,0,0,13,659,11,9,13,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8821500,560000,0,0,0,0,0,1035000,22000,0,0,1926250,0,0,0,2476000,0,0,41500,2386750,917000,10500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545000,0,0,0,0,0,0,0,13000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8821500,560000
